"","i","test","test.number","pval","statistic"
"6664",0.6,"Mean Absolute Deviation","t9",NA,0.00687237450466521
"6665",0.6,"Distortion Factor","t10",NA,-19.1989283185948
"6666",0.6,"Mantissa Arc Test","t11",7.32565264549969e-09,0.00234912008874474
"6667",0.6,"Chi-Square Test for Benford Distribution","t1",5.91748872125208e-14,79.5881162627066
"6668",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.70323822649871
"6669",0.6,"Joint Digits Test","t3",5.91748872125208e-14,79.5881162627065
"6670",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.979057706671899
"6671",0.6,"K-S Test for Benford Distribution","t5",0,2.51013624350852
"6672",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.51013624350852
"6673",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.54272540376982
"6674",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0893437934870491,0.00752032729633113
"6675",0.6,"Mean Absolute Deviation","t9",NA,0.00653402227917161
"6676",0.6,"Distortion Factor","t10",NA,-19.4316116611288
"6677",0.6,"Mantissa Arc Test","t11",1.0535416226212e-07,0.00201428512895955
"6678",0.6,"Chi-Square Test for Benford Distribution","t1",2.75335310107039e-14,81.2402190568332
"6679",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.67006680148213
"6680",0.6,"Joint Digits Test","t3",2.75335310107039e-14,81.2402190568333
"6681",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.980043527064999
"6682",0.6,"K-S Test for Benford Distribution","t5",9.9999999999989e-05,2.54013774362103
"6683",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.54013774362103
"6684",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.5797577731588
"6685",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.16206401020018,0.00618920220516369
"6686",0.6,"Mean Absolute Deviation","t9",NA,0.00637781059949696
"6687",0.6,"Distortion Factor","t10",NA,-20.0383027654164
"6688",0.6,"Mantissa Arc Test","t11",2.9380841610149e-07,0.00188051236908408
"6689",0.6,"Chi-Square Test for Benford Distribution","t1",2.32036612146658e-14,81.6039784880248
"6690",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.63381037918361
"6691",0.6,"Joint Digits Test","t3",2.32036612146658e-14,81.6039784880247
"6692",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.97824472133614
"6693",0.6,"K-S Test for Benford Distribution","t5",9.9999999999989e-05,2.21012124238343
"6694",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.40748537025559
"6695",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.46832133552057
"6696",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0149173223065169,0.010776187316619
"6697",0.6,"Mean Absolute Deviation","t9",NA,0.00675451668533432
"6698",0.6,"Distortion Factor","t10",NA,-18.4501292721178
"6699",0.6,"Mantissa Arc Test","t11",2.61133684742042e-08,0.002186154808022
"6700",0.6,"Chi-Square Test for Benford Distribution","t1",1.06260689136661e-09,58.17276186768
"6701",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.22845451670347
"6702",0.6,"Joint Digits Test","t3",1.06260689136661e-09,58.1727618676801
"6703",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.985046175187628
"6704",0.6,"K-S Test for Benford Distribution","t5",0,2.36012874294597
"6705",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.36012874294597
"6706",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.14613284468832
"6707",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.425595458930887,0.00352695202282882
"6708",0.6,"Mean Absolute Deviation","t9",NA,0.00524109254906857
"6709",0.6,"Distortion Factor","t10",NA,-19.7571351764845
"6710",0.6,"Mantissa Arc Test","t11",1.26495756679894e-05,0.00140429422081756
"6711",0.6,"Chi-Square Test for Benford Distribution","t1",1.15262466238164e-10,63.0851704443498
"6712",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.21746240955535
"6713",0.6,"Joint Digits Test","t3",1.15262466238164e-10,63.0851704443498
"6714",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.983547541966363
"6715",0.6,"K-S Test for Benford Distribution","t5",9.9999999999989e-05,2.1001157419709
"6716",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.1001157419709
"6717",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.13197277581067
"6718",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0893437934870491,0.00752032729633113
"6719",0.6,"Mean Absolute Deviation","t9",NA,0.00498774650615575
"6720",0.6,"Distortion Factor","t10",NA,-19.3182408297192
"6721",0.6,"Mantissa Arc Test","t11",1.30281040596848e-05,0.00140236899179587
"6722",0.6,"Chi-Square Test for Benford Distribution","t1",1.24344978758018e-14,82.9501213568013
"6723",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,4.02785854658195
"6724",0.6,"Joint Digits Test","t3",1.24344978758018e-14,82.9501213568014
"6725",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.977946994366495
"6726",0.6,"K-S Test for Benford Distribution","t5",0,3.00016074534618
"6727",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,3.00016074534618
"6728",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.59573232462648
"6729",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.660549232413061,0.00194399245495407
"6730",0.6,"Mean Absolute Deviation","t9",NA,0.00727388381434493
"6731",0.6,"Distortion Factor","t10",NA,-19.7448036210348
"6732",0.6,"Mantissa Arc Test","t11",1.59650130216556e-08,0.00224860548536352
"6733",0.6,"Chi-Square Test for Benford Distribution","t1",4.22994972382185e-14,80.3116239623053
"6734",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.50716665237259
"6735",0.6,"Joint Digits Test","t3",4.22994972382185e-14,80.3116239623053
"6736",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.979885146257865
"6737",0.6,"K-S Test for Benford Distribution","t5",9.9999999999989e-05,2.17011924223342
"6738",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.17011924223342
"6739",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.51226349548108
"6740",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0134753744701208,0.010938080908788
"6741",0.6,"Mean Absolute Deviation","t9",NA,0.00683954497386483
"6742",0.6,"Distortion Factor","t10",NA,-18.9193201387955
"6743",0.6,"Mantissa Arc Test","t11",5.71671901406182e-07,0.00180632076012537
"6744",0.6,"Chi-Square Test for Benford Distribution","t1",2.62290189567693e-12,71.3686126900011
"6745",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.31898049673393
"6746",0.6,"Joint Digits Test","t3",2.62290189567693e-12,71.368612690001
"6747",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.982241869216901
"6748",0.6,"K-S Test for Benford Distribution","t5",0,2.1201167420459
"6749",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.1201167420459
"6750",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.39093127428568
"6751",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0264860752896947,0.00982281394051263
"6752",0.6,"Mean Absolute Deviation","t9",NA,0.00570710124350167
"6753",0.6,"Distortion Factor","t10",NA,-18.7162940349904
"6754",0.6,"Mantissa Arc Test","t11",4.31528665323266e-07,0.00183428434253139
"6755",0.6,"Chi-Square Test for Benford Distribution","t1",2.40918396343659e-14,81.5250404275606
"6756",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.57061170036385
"6757",0.6,"Joint Digits Test","t3",2.40918396343659e-14,81.5250404275606
"6758",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.98114430126554
"6759",0.6,"K-S Test for Benford Distribution","t5",0,2.49013524343352
"6760",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.49013524343352
"6761",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.58168580667098
"6762",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.115742447376375,0.00696269381219337
"6763",0.6,"Mean Absolute Deviation","t9",NA,0.00747548203967797
"6764",0.6,"Distortion Factor","t10",NA,-19.7190843968876
"6765",0.6,"Mantissa Arc Test","t11",1.63560502474289e-10,0.00281426728466679
"6766",0.6,"Chi-Square Test for Benford Distribution","t1",3.77475828372553e-15,85.5134483252432
"6767",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.84978161592659
"6768",0.6,"Joint Digits Test","t3",3.77475828372553e-15,85.5134483252431
"6769",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.977599793654637
"6770",0.6,"K-S Test for Benford Distribution","t5",0,2.63014224395856
"6771",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.63014224395856
"6772",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.57483057871753
"6773",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0948354575699706,0.00739441005797744
"6774",0.6,"Mean Absolute Deviation","t9",NA,0.00591555590818452
"6775",0.6,"Distortion Factor","t10",NA,-19.6773912358119
"6776",0.6,"Mantissa Arc Test","t11",1.4553648721972e-07,0.00197278684342145
"6777",0.6,"Chi-Square Test for Benford Distribution","t1",1.33226762955019e-15,87.7407418762792
"6778",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.77875762000368
"6779",0.6,"Joint Digits Test","t3",1.33226762955019e-15,87.7407418762794
"6780",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.977935644317166
"6781",0.6,"K-S Test for Benford Distribution","t5",0,2.51013624350852
"6782",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.51013624350852
"6783",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.66431935184988
"6784",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0473315805215317,0.00877949967986788
"6785",0.6,"Mean Absolute Deviation","t9",NA,0.00658541844482953
"6786",0.6,"Distortion Factor","t10",NA,-18.7912181253848
"6787",0.6,"Mantissa Arc Test","t11",2.00687453690185e-07,0.00192817167990155
"6788",0.6,"Chi-Square Test for Benford Distribution","t1",7.00550728538474e-14,79.2231826429135
"6789",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.67322236352954
"6790",0.6,"Joint Digits Test","t3",7.00550728538474e-14,79.2231826429136
"6791",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.979442173662058
"6792",0.6,"K-S Test for Benford Distribution","t5",0,2.50013574347102
"6793",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.50013574347102
"6794",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.48493662971754
"6795",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0948354575699706,0.00739441005797744
"6796",0.6,"Mean Absolute Deviation","t9",NA,0.00594903989877349
"6797",0.6,"Distortion Factor","t10",NA,-19.6615098672012
"6798",0.6,"Mantissa Arc Test","t11",2.66290547100583e-06,0.00160310887335381
"6799",0.6,"Chi-Square Test for Benford Distribution","t1",6.5758509748548e-13,74.3761512788962
"6800",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.65680285380901
"6801",0.6,"Joint Digits Test","t3",6.5758509748548e-13,74.3761512788962
"6802",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.980840198915985
"6803",0.6,"K-S Test for Benford Distribution","t5",0,2.65014324403357
"6804",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.65014324403357
"6805",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.47298544223342
"6806",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.286899188800452,0.00471417169873495
"6807",0.6,"Mean Absolute Deviation","t9",NA,0.0064849901423354
"6808",0.6,"Distortion Factor","t10",NA,-19.6651616239972
"6809",0.6,"Mantissa Arc Test","t11",8.0011897868214e-07,0.00175788948121513
"6810",0.6,"Chi-Square Test for Benford Distribution","t1",7.14539538648751e-13,74.1959205447715
"6811",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.49438834544376
"6812",0.6,"Joint Digits Test","t3",7.14539538648751e-13,74.1959205447715
"6813",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.981022996488104
"6814",0.6,"K-S Test for Benford Distribution","t5",0,2.33012724283347
"6815",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.33012724283347
"6816",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.4153412058835
"6817",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0770691769356777,0.00782612630376144
"6818",0.6,"Mean Absolute Deviation","t9",NA,0.00627015305353905
"6819",0.6,"Distortion Factor","t10",NA,-19.7760189159577
"6820",0.6,"Mantissa Arc Test","t11",2.47366543032294e-07,0.00190273853914204
"6821",0.6,"Chi-Square Test for Benford Distribution","t1",1.92068583260152e-14,82.009847992421
"6822",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.94321766825184
"6823",0.6,"Joint Digits Test","t3",1.92068583260152e-14,82.009847992421
"6824",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.9776186934086
"6825",0.6,"K-S Test for Benford Distribution","t5",0,2.81015124463362
"6826",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.81015124463362
"6827",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.46078674076242
"6828",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.375536471238397,0.0039226919147975
"6829",0.6,"Mean Absolute Deviation","t9",NA,0.00690386459285463
"6830",0.6,"Distortion Factor","t10",NA,-20.6247275846841
"6831",0.6,"Mantissa Arc Test","t11",4.43684202763282e-09,0.0023942889292421
"6832",0.6,"Chi-Square Test for Benford Distribution","t1",1.33815403202675e-10,62.7563404900792
"6833",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.2314978708691
"6834",0.6,"Joint Digits Test","t3",1.33815403202675e-10,62.7563404900791
"6835",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.983980750735684
"6836",0.6,"K-S Test for Benford Distribution","t5",0,2.18011974227092
"6837",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.18011974227092
"6838",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.2063393262466
"6839",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.178516543491692,0.00595535590536401
"6840",0.6,"Mean Absolute Deviation","t9",NA,0.00465609412240694
"6841",0.6,"Distortion Factor","t10",NA,-19.9736581988195
"6842",0.6,"Mantissa Arc Test","t11",3.79203072107901e-05,0.00127123174064185
"6843",0.6,"Chi-Square Test for Benford Distribution","t1",1.33226762955019e-15,87.8210702549691
"6844",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.52262890825447
"6845",0.6,"Joint Digits Test","t3",1.33226762955019e-15,87.8210702549691
"6846",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.980077736923923
"6847",0.6,"K-S Test for Benford Distribution","t5",0,2.22012174242093
"6848",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.22012174242093
"6849",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.74388612600382
"6850",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.00929558518133611,0.0115137025698334
"6851",0.6,"Mean Absolute Deviation","t9",NA,0.00663641572298171
"6852",0.6,"Distortion Factor","t10",NA,-19.4762971894799
"6853",0.6,"Mantissa Arc Test","t11",5.43986096036158e-09,0.00236156767624252
"6854",0.6,"Chi-Square Test for Benford Distribution","t1",7.0832228971085e-13,74.2148917819312
"6855",0.6,"Euclidean Distance Test for Benford Distribution","t2",0,3.70155299654736
"6856",0.6,"Joint Digits Test","t3",7.0832228971085e-13,74.2148917819311
"6857",0.6,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.980656818524517
"6858",0.6,"K-S Test for Benford Distribution","t5",0,2.68014474414607
"6859",0.6,"Chebyshev Distance Test for Benford Distribution","t6",0,2.68014474414607
"6860",0.6,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,1.39400654146298
"6861",0.6,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.492061125641869,0.00304127124632182
"6862",0.6,"Mean Absolute Deviation","t9",NA,0.00588546847962231
"6863",0.6,"Distortion Factor","t10",NA,-20.5423131743117
